MMAF_CODE,MMSI,STATION_NM,STATION_TYPE1,STATION_TYPE2,MMSI_TYPE,VIRTUAL_MMSI,MMSI_EXT_NM,REAL_MMSI,LATITUDE,LONGITUDE,INSTALL_DT,LANTERN_INST,RACON_INST,BATTERY_INST,CHARGER_INST,CHARGER_INST,DATALOGGER_INST,SPARE_INST,MAIN_VOLT_INST,SOLAR_VOLT_INST,BATTERY_VOLT_INST,SPARE_VOLT_INST,AIS_CURR_INST,LANTERN_CURR_INST,DATALOGGER_CURR_INST,SPARE_CURR_INST,WIND_SPEED_INST,WIND_DIRECT_INST,AIR_TEMPER_INST,HUMIDITY_INST,DEW_POINT_INST,AIR_PRESSURE_INST,HORIZON_VISIBL_INST,WATER_LEVEL_INST,CURRENT1_INST,CURRENT2_INST,CURRENT3_INST,WAVE_HEIGHT_INST,WAVE_DRC_INST,SWELL_HEIGHT_INST,SWELL_DRC_INST,WATER_TEMPER_INST,PRECIPI_TYPE_INST,SALINTITY_INST,ICE_INST,HEAT_PROSTR_INST,HELIOGRAPH_INST,OXYGEN_INST,OXYGEN_SATUR_INST,PH_INST,CHLOROPHYLL_INST,MUDDINESS_INST,PRECIPI_INST,TREE_DEPTH,TREE_OD,PARENT_MMSI,PROCESS_STATUS,VTS_ID,BASESTATION_ID,CHARGER_CURR_INST,DISCHARGER_CURR_INST,STATION_IMG,REGIST_USER_NO,REGIST_DT,UPDT_USER_NO,UPDT_DT,TIDE_INST,WAVE_PERIOD_INST
109,1000217,평림항방파제등대,2,0,1,,,1000217,34.85733333,128.3836667,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,3,,1000217,4403105,1,1,,,,,,,
106,1120128,학산서등표 레이콘,,0,1,,,,37.12076111,126.5296833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120127,무당서등표,1,1,1,,,,37.15617222,126.4162889,,,,,,,,,,,,,,,,,1,1,1,1,,1,0,0,0,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
106,1120126,북암등표,1,0,1,,,,37.10313889,126.3803333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120125,감중서등표,1,0,1,,,,38.12527778,126.6075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120124,영암서방등표,1,0,1,,,,36.96399444,126.8057528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120122,행담도북서방등표,1,0,1,,,,36.94835111,126.7986972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120121,매향리등표,1,0,1,,,,37.02806667,126.7416556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120120,영암등표,1,0,1,,,,36.96646556,126.8159428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120119,국화도남방등표,1,0,1,,,,37.05067222,126.5489528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120118,국화도북방등표,1,0,1,,,,37.07200833,126.5541028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120117,방도등표,1,0,1,,,,37.01026667,126.7249083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120115,학산서등표,1,0,1,,,,37.12076111,126.5296833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120114,궁평항북방파제등대,2,0,1,,,,34.11722222,126.6744444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120113,궁평도선정계지항방파제등대,2,0,1,,,,37.10986111,126.6843611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120112,국화도항방파제등대,2,0,1,,,,37.06052778,126.5606667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120110,전곡항이안제A호등대,2,0,1,,,,37.18694444,126.6488889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120108,한진등대,2,0,1,,,,36.97055556,126.7836111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120105,풍도항남방파제등대,2,0,1,,,,37.11102778,126.3945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120104,전곡항방파제등대,2,0,1,,,,37.18769444,126.6503611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120102,고대리항관리부두등대,2,0,1,,,,36.98805556,126.7469444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120101,탄도항방파제등대,2,0,1,,,,37.18983333,126.6456111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120099,성구미항방파제등대,2,0,1,,,,37.00165278,126.695475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120098,서해대교제4호등대,2,0,1,,,,36.95011111,126.8389444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120097,서해대교제3호등대,2,0,1,,,,36.95216667,126.8429722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120094,제부도항방파제등대,2,0,1,,,,37.17947778,126.6220972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120092,고대리항방파제등대,2,0,1,,,,36.98810833,126.739325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120090,평택서항동방파제등대,2,0,1,,,,36.99107222,126.8015528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120089,평택동항서방파제등대,2,0,1,,,,36.98841944,126.8097722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120087,국화도항A호방파제등대,2,0,1,,,,37.06083333,126.5606111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120086,평택.당진항방파제등대,2,0,1,,,,36.96841111,126.821675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120085,평택.당진항관리부두방파제등대,2,0,1,,,,36.99524167,126.7953844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120084,도리도등대,2,0,1,,,,37.11871667,126.6129444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120083,풍도항북방파제등대,2,0,1,,,,37.11260389,126.3947439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120080,방도시험용E호등부표,0,0,1,,,,37.00955556,126.7569444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120079,방도시험용D호등부표,0,0,1,,,,37.00994444,126.7558889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120074,아산만소형선박통항로F호등부표,0,0,1,,,,37.015,126.7147222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120072,아산만소형선박통항로D호등부표,0,0,1,,,,37.03305556,126.7005556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120071,아산만소형선박통항로C호등부표,0,0,1,,,,37.04222222,126.6936111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120069,아산만소형선박통항로A호등부표,0,0,1,,,,37.05638889,126.6736111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120068,마산수도어장K호등부표,0,0,1,,,,37.13416667,126.6080556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120067,마산수도어장J호등부표,0,0,1,,,,37.13527778,126.6044444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120066,마산수도어장H호등부표,0,0,1,,,,37.13638889,126.6009722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120065,마산수도어장G호등부표,0,0,1,,,,37.1375,126.5975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120064,마산수도어장F호등부표,0,0,1,,,,37.13916667,126.5940278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120063,마산수도어장E호등부표,0,0,1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120061,마산수도어장C호등부표,0,0,1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120060,마산수도어장B호등부표,0,0,1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120059,마산수도어장A호등부표,0,0,1,,,,37.14569444,126.5788889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120058,마산수도8호등부표,0,0,1,,,,37.18,126.6166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120057,마산수도5호등부표,0,0,1,,,,37.17611111,126.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120056,마산수도4호등부표,0,0,1,,,,37.16861111,126.5883333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120055,마산수도2호등부표,0,0,1,,,,37.16333333,126.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1120052,평택.당진항 제16호등부표,0,0,1,,,,36.97777778,126.8071944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1000216,광암항북방파제등대,2,0,1,,,1000216,35.10266667,128.4951667,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000216,4403105,1,1,,,,,,,
109,1000215,장승포항서방파제등대,2,0,1,,,1000215,34.86266667,128.7276667,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,2,,1000215,4403105,1,1,,,,,,,
109,1000214,장승포항동방파제등대,2,0,1,,,1000214,34.86266667,128.7288333,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,2,,1000214,4403105,1,1,,,,,,,
109,1000213,옥포조라항서방파제등대,2,0,1,,,1000213,34.89066667,128.6976667,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,2,,1000213,4403105,1,1,,,,,,,
109,1000212,옥포조라항동방파제등대,2,0,1,,,1000212,34.89066667,128.6983333,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,2,,1000212,4403105,1,1,,,,,,,
109,1000211,능포항서방파제등대,2,0,1,,,1000211,34.8885,128.7365,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,2,,1000211,4403105,1,1,,,,,,,
109,1000210,능포항동방파제등대,2,0,1,,,1000210,34.88916667,128.7373333,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,2,,1000210,4403105,1,1,,,,,,,
109,1000209,마산항제4호등부표,0,0,1,,,1000209,35.16483333,128.5953333,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000209,4403105,1,1,,,,,,,
109,1000207,마산항제2호등부표,0,0,1,,,1000207,35.163,128.5966667,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000207,4403105,1,1,,,,,,,
109,1000206,마산항제1호등부표,0,0,1,,,1000206,35.16133333,128.5936667,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000206,4403105,1,1,,,,,,,
109,1000205,진해항제6호등부표,0,0,1,,,1000205,35.12,128.6975,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000205,4403105,1,1,,,,,,,
109,1000204,진해항제5호등부표,0,0,1,,,1000204,35.1205,128.695,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000204,4403105,1,1,,,,,,,
109,1000203,진해항제1호등부표,0,0,1,,,1000203,35.11116667,128.6841667,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000203,4403105,1,1,,,,,,,
109,1000202,불똥초등부표,0,0,1,,,1000202,35.06983333,128.7145,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000202,4403105,1,1,,,,,,,
109,1000201,송내도등표,1,0,1,,,1000201,35.0885,128.5091667,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000201,4403105,1,1,,,,,,,
109,1000200,옥포항북방파제등대,2,0,1,,,1000200,34.897,128.7175,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,2,,1000200,4403105,1,1,,,,,,,
109,1000199,원전항서파제제서단등대,2,0,1,,,1000199,35.06566667,128.6305,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000199,4403105,1,1,,,,,,,
109,1000197,원전항서방파제등대,2,0,1,,,1000197,35.06633333,128.6303333,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000197,4403105,1,1,,,,,,,
109,1000196,마산항서파제제서단등대,2,0,1,,,1000196,35.19966667,128.5773333,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000196,4403105,1,1,,,,,,,
109,1000195,마산항서파제제동단등대,2,0,1,,,1000195,35.2005,128.5786667,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000195,4403105,1,1,,,,,,,
109,1000194,마산항동방파제서단등대,2,0,1,,,1000194,35.203,128.5838333,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000194,4403105,1,1,,,,,,,
109,1000193,마산항동방파제동단등대,2,0,1,,,1000193,35.2035,128.5846667,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000193,4403105,1,1,,,,,,,
109,1000192,장목항방파제등대,2,0,1,,,1000192,34.99133333,128.6798333,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,3,,1000192,4403105,1,1,,,,,,,
109,1000191,유호항북방파제등대,2,0,1,,,1000191,35.02883333,128.715,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,3,,1000191,4403105,1,1,,,,,,,
109,1000190,유호항남방파제등대,2,0,1,,,1000190,35.02866667,128.7158333,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,3,,1000190,4403105,1,1,,,,,,,
109,1000189,원전항동파제제북단등주,2,0,1,,,1000189,35.07055556,128.6367222,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000189,4403105,1,1,,,,,,,
109,1000188,원전항동파제제남단등주,2,0,1,,,1000188,35.06844444,128.63775,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000188,4403105,1,1,,,,,,,
109,1000228,곤리항방파제등대,2,0,1,,,1000228,34.78399167,128.3707611,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,1,,1000228,4403105,1,1,,,,,,,
109,1000218,통영항해경부두방파제등대,2,0,1,,,1000218,34.83746111,128.4304889,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,1,,1000218,4403105,1,1,,,,,,,
109,1000208,마산항제3호등부표,0,0,1,,,1000208,35.16333333,128.5921667,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000208,4403105,1,1,,,,,,,
109,1000198,원전항서파제제동단등대,2,0,1,,,1000198,35.066,128.632,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,5,,1000198,4403105,1,1,,,,,,,
109,1000016,장진서등표,1,0,1,,,1000016,34.93083333,128.2113333,,1,0,1,1,1,0,,1,1,1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,4,,1000016,4403105,1,1,,,,,,,
109,1000010,방장여등표,1,0,1,,,1000010,34.89,128.279,,1,0,1,1,1,0,,1,1,1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,4,,1000010,4403105,1,1,,,,,,,
109,1000107,모개도서방등표,1,0,1,,,1000107,34.9255,128.0536667,,1,0,1,1,1,0,,1,1,1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,2,4,,1000107,4403105,1,1,,,,,,,
109,994401610,등가도등표,1,0,1,,,994401610,34.6135,128.5921667,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,1,,994401610,4403101,1,1,,,,,,,
109,1000073,동호항방파제등대,2,0,1,,,1000073,34.809,128.5848333,,1,0,1,1,1,0,,1,1,1,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,2,,1000073,4403105,1,1,,,,,,,
109,994401609,동도등대,2,0,1,,,994401609,34.85316667,128.3403333,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,4,,994401609,4403101,1,1,,,,,,,
109,994401608,동강등대,2,0,1,,,994401608,34.841,128.2361667,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,4,,994401608,4403101,1,1,,,,,,,
109,1000028,도마서등부표,0,0,1,,,1000028,35.01033333,128.6563333,,1,0,1,1,1,0,,1,1,1,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,3,,1000028,4403105,1,1,,,,,,,
109,1000066,대유도등부표,0,0,1,,,1000066,34.85816667,128.4645,,1,0,1,1,1,0,,1,1,1,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,1,,1000066,4403105,1,1,,,,,,,
109,994401607,대구을비도등표,1,0,1,,,994401607,34.5795,128.5533333,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,1,,994401607,4403101,1,1,,,,,,,
109,994401573,노루섬등표,1,0,1,,,994401573,34.9215,128.52,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,3,,994401573,4403105,1,1,,,,,,,
109,1000061,까치여등표,1,0,1,,,1000061,34.68116667,128.2551667,,1,0,1,1,1,0,,1,1,1,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,1,,1000061,4403105,1,1,,,,,,,
109,994401572,광리항방파제등대,2,0,1,,,994401572,34.87766667,128.472,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,1,,994401572,4403105,1,1,,,,,,,
109,1000078,호두항서방파제등대,2,0,1,,,1000078,34.74183333,128.5028611,,1,0,1,1,1,0,,1,1,1,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,2,,1000078,4403105,1,1,,,,,,,
109,1000015,호두항동방파제등대,2,0,1,,,1000015,34.74222222,128.5036111,,1,0,1,1,1,0,,1,1,1,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,2,,1000015,4403105,1,1,,,,,,,
109,1000068,욕지항서방파제등대,2,0,1,,,1000068,34.63333333,128.275,,1,0,1,1,1,0,,1,1,1,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,1,,1000068,4403105,1,1,,,,,,,
109,1000081,욕지항동방파제등대,2,0,1,,,1000081,34.631,128.2753333,,1,0,1,1,1,0,,1,1,1,,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,1,,1000081,4403105,1,1,,,,,,,
109,994401570,부도수도제2호등부표,0,0,1,,,994401570,35.10316667,128.6318333,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,5,,994401570,4403105,1,1,,,,,,,
109,994401604,마산항로중앙등부표,0,0,1,,,994401604,35.07966667,128.648,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,5,,994401604,4403105,1,1,,,,,,,
109,994401602,흑암등표,1,1,1,,,994401602,35.04022222,128.6101944,,1,0,1,1,1,0,,1,1,1,,1,1,1,,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,,1,3,5,,994401602,4403105,1,1,,,,,,,
109,994401605,견내량등표,1,1,1,,,994401605,34.885,128.4736667,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,1,3,1,,994401605,4403105,1,1,,,,,,,
109,994401606,고암등대,2,1,1,,,994401606,34.498,128.4763333,,1,0,1,1,1,0,,1,1,1,,1,1,1,,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,,,,,,,,,1,3,1,,994401606,4403101,1,1,,,,,,,
109,1000141,군령포등부표,0,0,1,,,1000141,34.91683333,128.3048333,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,4,,1000141,4403105,1,1,,,,,,,
109,1000140,모도동방등부표,0,0,1,,,1000140,34.65883333,128.2666667,,1,0,1,1,1,0,,1,1,1,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,1,,1000140,4403105,1,1,,,,,,,
109,1000139,복뢰등부표,0,0,1,,,1000139,34.65983333,128.3761667,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,1,,1000139,4403105,1,1,,,,,,,
109,1000138,흑서등표,1,0,1,,,1000138,34.9282,128.2420556,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,4,,1000138,4403105,1,1,,,,,,,
109,1000137,사이도여등표,1,0,1,,,1000137,34.67233333,128.267,,1,0,1,1,1,0,,1,1,1,,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,3,1,,1000137,4403105,1,1,,,,,,,
